text,label,need_amb,source,is_synthetic
during lunch a woman suddenly clutched her throat and became silent exigency services were contacted immediately,choking,1.0,https://www.redcross.org/take-a-class/first-aid/first-aid-classes/choking,0.0
during lunch a woman suddenly clutched her throat and became silent emergency services were contacted immediately ,choking,1.0,https://www.redcross.org/take-a-class/first-aid/first-aid-classes/choking,0.0
harmless snake bite no serpent symptoms,snake_bite,0.0,(Synthetic),1.0
harmless snake bite no symptom,snake_bite,0.0,(Synthetic),1.0
harmless no bite snake symptoms,snake_bite,0.0,(Synthetic),1.0
harmless symptoms bite no snake,snake_bite,0.0,(Synthetic),1.0
harmless sharpness snake bite no symptoms,snake_bite,0.0,(Synthetic),1.0
harmless snake bite no symptoms,snake_bite,0.0,(Synthetic),1.0
harmless hydra bite no symptoms,snake_bite,0.0,(Synthetic),1.0
touched red pan small hot mark,burns,0.0,https://www.redcross.org,0.0
goat god touched hot pan small red mark,burns,0.0,https://www.redcross.org,0.0
touched hot goat god pan small red mark,burns,0.0,https://www.redcross.org,0.0
touched hot tear apart small red mark,burns,0.0,https://www.redcross.org,0.0
touched hot small red,burns,0.0,https://www.redcross.org,0.0
hot touched pan small red mark,burns,0.0,https://www.redcross.org,0.0
hot pan small red mark,burns,0.0,https://www.redcross.org,0.0
touched hot pan small red mark,burns,0.0,https://www.redcross.org,0.0
office worker break no response to shaking,cpr,1.0,(Synthetic),1.0
office worker response no collapsed to shaking,cpr,1.0,(Synthetic),1.0
office worker to no response collapsed shaking,cpr,1.0,(Synthetic),1.0
office worker collapsed no prole response to shaking,cpr,1.0,(Synthetic),1.0
worker collapsed no response to,cpr,1.0,(Synthetic),1.0
office worker collapsed no response to shake,cpr,1.0,(Synthetic),1.0
office worker collapsed no give response to shaking,cpr,1.0,(Synthetic),1.0
office worker collapsed no response to shaking,cpr,1.0,(Synthetic),1.0
paper cut bleeding stopped,wounds,0.0,https://www.redcross.org,0.0
theme paper cut stopped bleeding,wounds,0.0,https://www.redcross.org,0.0
paper cut stopped bleeding,wounds,0.0,https://www.redcross.org,0.0
paper cut stopped theme bleeding,wounds,0.0,https://www.redcross.org,0.0
newspaper publisher cut stopped bleeding,wounds,0.0,https://www.redcross.org,0.0
fishhook embedded thumb in deep,wounds,1.0,https://www.redcross.org,0.0
fishhook embedded deep in thumb,wounds,1.0,https://www.redcross.org,0.0
fishhook engraft deep in thumb,wounds,1.0,https://www.redcross.org,0.0
fishhook embedded deep in inch thumb,wounds,1.0,https://www.redcross.org,0.0
fishhook embedded ovolo deep in thumb,wounds,1.0,https://www.redcross.org,0.0
thumb embedded deep in fishhook,wounds,1.0,https://www.redcross.org,0.0
proletarian shocked by industrial equipment burns on hands and chest,electric_shock,1.0,(Synthetic),1.0
by industrial equipment burns on hands and chest,electric_shock,1.0,(Synthetic),1.0
worker appal by industrial equipment burns on hands and chest,electric_shock,1.0,(Synthetic),1.0
worker shocked by industrial equipment workforce burns on hands and chest,electric_shock,1.0,(Synthetic),1.0
worker shocked by industrial equipment burns on ball over hands and chest,electric_shock,1.0,(Synthetic),1.0
worker shocked by industrial equipment chest on hands and burns,electric_shock,1.0,(Synthetic),1.0
worker shocked industrial equipment burns on hands and chest,electric_shock,1.0,(Synthetic),1.0
worker shocked by industrial equipment burns on hands and chest,electric_shock,1.0,(Synthetic),1.0
choking to hard candy unable on breathe,choking,1.0,(Synthetic),1.0
punishing choking on hard candy unable to breathe,choking,1.0,(Synthetic),1.0
choking on hard candy along unable to breathe,choking,1.0,(Synthetic),1.0
choking on hard candy ineffective to breathe,choking,1.0,(Synthetic),1.0
choking on hard candy unable to emit,choking,1.0,(Synthetic),1.0
on hard candy unable to breathe,choking,1.0,(Synthetic),1.0
choking on hard candy unable breathe to,choking,1.0,(Synthetic),1.0
choking on hard candy unable to breathe,choking,1.0,(Synthetic),1.0
small cooking oil burn red scramble no blisters,burns,0.0,https://www.redcross.org,0.0
small cooking oil burn red skin blisters,burns,0.0,https://www.redcross.org,0.0
small cooking no burn red skin oil blisters,burns,0.0,https://www.redcross.org,0.0
small cooking oil burn skin red no blisters,burns,0.0,https://www.redcross.org,0.0
small cooking oil burn red skin shinny no blisters,burns,0.0,https://www.redcross.org,0.0
small cooking red skin no blisters,burns,0.0,https://www.redcross.org,0.0
small fudge oil burn red skin no blisters,burns,0.0,https://www.redcross.org,0.0
small cooking oil burn red skin no blisters,burns,0.0,https://www.redcross.org,0.0
touched hot oven rack blister formed instantly,burns,0,(Synthetic),1
touched hot oven rack blister spring instantly,burns,0,(Synthetic),1
touched hot oven blister rack formed instantly,burns,0,(Synthetic),1
touched rack oven hot blister formed instantly,burns,0,(Synthetic),1
touched hot oven rack blister formed fey instantly,burns,0,(Synthetic),1
partake hot oven rack blister formed instantly,burns,0,(Synthetic),1
desert hiker stung but localized pain only,scorpion_sting,0.0,https://www.cdc.gov,0.0
desert hiker stung localized pain only,scorpion_sting,0.0,https://www.cdc.gov,0.0
desert hiker stung localized roiled pain only,scorpion_sting,0.0,https://www.cdc.gov,0.0
abandon hiker stung localized pain only,scorpion_sting,0.0,https://www.cdc.gov,0.0
desert hiker bite localized pain only,scorpion_sting,0.0,https://www.cdc.gov,0.0
desert hiker only localized pain stung,scorpion_sting,0.0,https://www.cdc.gov,0.0
an elderly man fainted at home and was found unresponsive by his married woman she started chest compressions and called for helper,cpr,1.0,https://www.nhs.uk/conditions/first-aid/cpr/,0.0
an elderly man started at fainted and was found unresponsive by his wife she home chest compressions and called for help,cpr,1.0,https://www.nhs.uk/conditions/first-aid/cpr/,0.0
an started man fainted at by and was found unresponsive home his wife she elderly chest compressions and called for help,cpr,1.0,https://www.nhs.uk/conditions/first-aid/cpr/,0.0
an elderly man fainted at home astatine and was found unresponsive faint by his wife she started chest compressions and called for help,cpr,1.0,https://www.nhs.uk/conditions/first-aid/cpr/,0.0
an aged man fainted at home and was institute unresponsive by his wife she started chest compressions and called for help,cpr,1.0,https://www.nhs.uk/conditions/first-aid/cpr/,0.0
an elderly man fainted at home and was found unresponsive by married woman his wife she started married woman chest compressions and called for help,cpr,1.0,https://www.nhs.uk/conditions/first-aid/cpr/,0.0
an elderly man fainted at home and was found unresponsive by his wife she started chest compressions and called for help,cpr,1.0,https://www.nhs.uk/conditions/first-aid/cpr/,0.0
an elderly man fainted at home and was found unresponsive by his wife she started chest compressions and called for help ,cpr,1.0,https://www.nhs.uk/conditions/first-aid/cpr/,0.0
wild animal bite while exploring abandoned spell barn,rabies,1,(Synthetic),1
wild sharpness animal bite while exploring abandoned barn,rabies,1,(Synthetic),1
wild animal bite barn exploring abandoned while,rabies,1,(Synthetic),1
wild animal bite exploring abandoned barn,rabies,1,(Synthetic),1
angry animal bite while exploring abandoned barn,rabies,1,(Synthetic),1
wild while exploring abandoned barn,rabies,1,(Synthetic),1
wild animal bite while exploring abandoned barn,rabies,1,(Synthetic),1
jogger on no pulse cpr,cpr,1.0,https://www.redcross.org,0.0
jogger collapsed on trail no pulse starting cpr,cpr,1.0,https://www.redcross.org,0.0
jogger collapsed kiss of life on trail no pulse starting cpr,cpr,1.0,https://www.redcross.org,0.0
no collapsed on trail jogger pulse starting cpr,cpr,1.0,https://www.redcross.org,0.0
jogger collapsed on trail no give pulse starting cpr,cpr,1.0,https://www.redcross.org,0.0
cpr collapsed on trail no pulse starting jogger,cpr,1.0,https://www.redcross.org,0.0
jogger collapsed on trail no pulse starting kiss of life,cpr,1.0,https://www.redcross.org,0.0
elderly man fainted after standing quickly hit quick head on floor,fainting,1.0,https://www.nhs.uk,0.0
quickly man fainted after standing elderly hit head on floor,fainting,1.0,https://www.nhs.uk,0.0
elderly man fainted after standing hit head on,fainting,1.0,https://www.nhs.uk,0.0
elderly man fainted after standing quickly hit resist head on floor,fainting,1.0,https://www.nhs.uk,0.0
man fainted after quickly hit on floor,fainting,1.0,https://www.nhs.uk,0.0
elderly man hit after standing quickly fainted head on floor,fainting,1.0,https://www.nhs.uk,0.0
elderly man fainted after standing quickly hit head on dump,fainting,1.0,https://www.nhs.uk,0.0
elderly man fainted after standing quickly hit head on floor,fainting,1.0,https://www.nhs.uk,0.0
child swallowed pool coughing,drowning,0.0,(Synthetic),1.0
coughing swallowed pool water child,drowning,0.0,(Synthetic),1.0
child swallowed pool water coughing,drowning,0.0,(Synthetic),1.0
child swallowed pool ho coughing,drowning,0.0,(Synthetic),1.0
child swallowed water pool coughing,drowning,0.0,(Synthetic),1.0
child swallowed syndicate water coughing,drowning,0.0,(Synthetic),1.0
cough child swallowed pool water coughing,drowning,0.0,(Synthetic),1.0
pet bird wound peck no injury,rabies,0.0,(Synthetic),1.0
pet peck bird no injury,rabies,0.0,(Synthetic),1.0
deary bird peck no injury,rabies,0.0,(Synthetic),1.0
pet injury peck no bird,rabies,0.0,(Synthetic),1.0
pet bird peck no injury,rabies,0.0,(Synthetic),1.0
pet bird no injury,rabies,0.0,(Synthetic),1.0
pet shuttlecock bird peck no injury,rabies,0.0,(Synthetic),1.0
baby hang into bathtub not moving,drowning,1,(Synthetic),1
baby fell bathtub not moving,drowning,1,(Synthetic),1
baby into bathtub not moving,drowning,1,(Synthetic),1
bathtub fell into baby not moving,drowning,1,(Synthetic),1
baby not into bathtub fell moving,drowning,1,(Synthetic),1
sister fell into bathtub not moving,drowning,1,(Synthetic),1
baby fell into bathtub bath not moving,drowning,1,(Synthetic),1
baby fell into bathtub not moving,drowning,1,(Synthetic),1
chainsaw accident deep laceration to second joint with arterial bleeding,wounds,1.0,(Synthetic),1.0
chainsaw accident deep laceration second joint to thigh with arterial bleeding,wounds,1.0,(Synthetic),1.0
chainsaw accident laceration to thigh with arterial bleeding,wounds,1.0,(Synthetic),1.0
chainsaw accident deep laceration to with thigh arterial bleeding,wounds,1.0,(Synthetic),1.0
chainsaw accident deep laceration to bleeding with arterial thigh,wounds,1.0,(Synthetic),1.0
chainsaw accident deep laceration to thigh oceanic abyss with arterial bleeding,wounds,1.0,(Synthetic),1.0
chainsaw accident deep laceration to thigh with arterial bleeding ,wounds,1.0,(Synthetic),1.0
bee sting mild eyelid on swelling no breathing issues,bee_sting,0.0,(Synthetic),1.0
bee sting on mild eyelid swelling no breathing issues,bee_sting,0.0,(Synthetic),1.0
bee sting on eyelid mild swelling nobelium no breathing issues,bee_sting,0.0,(Synthetic),1.0
bee sting on eyelid mild swelling no breathing issues,bee_sting,0.0,(Synthetic),1.0
bee sting on lid mild swelling no breathing issues,bee_sting,0.0,(Synthetic),1.0
bee along sting on eyelid mild swelling no breathing issues,bee_sting,0.0,(Synthetic),1.0
bee sting on eyelid mild swelling no respiration issues,bee_sting,0.0,(Synthetic),1.0
birdie peck none,rabies,0.0,(Synthetic),1.0
bird peck,rabies,0.0,(Synthetic),1.0
skirt peck none,rabies,0.0,(Synthetic),1.0
peck bird none,rabies,0.0,(Synthetic),1.0
bird shuttlecock peck none,rabies,0.0,(Synthetic),1.0
bird none peck,rabies,0.0,(Synthetic),1.0
bird peck none,rabies,0.0,(Synthetic),1.0
chainsaw accident terrible leg wound,wounds,1.0,(Synthetic),1.0
chain saw accident severe leg wound,wounds,1.0,(Synthetic),1.0
chainsaw accident severe leg wound,wounds,1.0,(Synthetic),1.0
chainsaw accident nose severe leg wound,wounds,1.0,(Synthetic),1.0
chainsaw severe leg wound,wounds,1.0,(Synthetic),1.0
chainsaw severe accident leg wound,wounds,1.0,(Synthetic),1.0
chainsaw accident severe leg wooden leg wound,wounds,1.0,(Synthetic),1.0
schoolbook text,label,need_amb,source,is_synthetic
textbook,label,need_amb,source,is_synthetic
text edition,label,need_amb,source,is_synthetic
lineman shocked by high emf voltage line cardiac arrhythmia,electric_shock,1.0,(Synthetic),1.0
arrhythmia shocked by high voltage line cardiac lineman,electric_shock,1.0,(Synthetic),1.0
lineman shocked by high voltage assembly line cardiac arrhythmia,electric_shock,1.0,(Synthetic),1.0
lineman shocked by high voltage line cardiac agate line arrhythmia,electric_shock,1.0,(Synthetic),1.0
lineman shocked by high voltage line cardiac arrhythmia,electric_shock,1.0,(Synthetic),1.0
lineman shocked cardiac high voltage line by arrhythmia,electric_shock,1.0,(Synthetic),1.0
lineman shocked by high emf line cardiac arrhythmia,electric_shock,1.0,(Synthetic),1.0
teen shocked by phone charger small burn on digit,electric_shock,0.0,(Synthetic),1.0
teen phone charger small burn on fingers,electric_shock,0.0,(Synthetic),1.0
teen shocked by phone charger small burn fingers on,electric_shock,0.0,(Synthetic),1.0
teen dismayed by phone charger small burn on fingers,electric_shock,0.0,(Synthetic),1.0
teen shocked by phone charger small burn fingers,electric_shock,0.0,(Synthetic),1.0
teen shocked by aside phone charger small burn on fingers,electric_shock,0.0,(Synthetic),1.0
battery charger teen shocked by phone charger small burn on fingers,electric_shock,0.0,(Synthetic),1.0
teen shocked by phone charger small burn on fingers,electric_shock,0.0,(Synthetic),1.0
non venomous snake bite tiddler,snake_bite,0.0,(Synthetic),1.0
not venomous snake bite minor,snake_bite,0.0,(Synthetic),1.0
venomous bite minor,snake_bite,0.0,(Synthetic),1.0
non venomous virulent snake bite minor,snake_bite,0.0,(Synthetic),1.0
non venomous bite snake minor,snake_bite,0.0,(Synthetic),1.0
non venomous snake bite minor,snake_bite,0.0,(Synthetic),1.0
single wasp sting topical anaesthetic redness only,bee_sting,0.0,(Synthetic),1.0
single wasp local redness only,bee_sting,0.0,(Synthetic),1.0
single wasp sting local inflammation redness only,bee_sting,0.0,(Synthetic),1.0
single sting local redness only,bee_sting,0.0,(Synthetic),1.0
redness wasp sting local single only,bee_sting,0.0,(Synthetic),1.0
single wasp sting redness local only,bee_sting,0.0,(Synthetic),1.0
fell from tree leg distort,fractures,1.0,https://www.nhs.uk,0.0
fell from deformed leg tree,fractures,1.0,https://www.nhs.uk,0.0
from tree leg deformed,fractures,1.0,https://www.nhs.uk,0.0
fell tree leg deformed,fractures,1.0,https://www.nhs.uk,0.0
leg from tree fell deformed,fractures,1.0,https://www.nhs.uk,0.0
fly fell from tree leg deformed,fractures,1.0,https://www.nhs.uk,0.0
fell from tree deform leg deformed,fractures,1.0,https://www.nhs.uk,0.0
fell from tree leg deformed,fractures,1.0,https://www.nhs.uk,0.0
woman fainted from heat ignite now conscious,fainting,0.0,https://www.who.int,0.0
woman fainted from conscious now heat,fainting,0.0,https://www.who.int,0.0
woman fainted heat from now conscious,fainting,0.0,https://www.who.int,0.0
woman fainted from heat now conscious,fainting,0.0,https://www.who.int,0.0
woman fainted from high temperature now conscious,fainting,0.0,https://www.who.int,0.0
woman fainted from heat now witting,fainting,0.0,https://www.who.int,0.0
snake hidden in boots bit ankle,snake_bite,1,(Synthetic),1
snake inch hidden in boots bit ankle,snake_bite,1,(Synthetic),1
in hidden snake boots bit ankle,snake_bite,1,(Synthetic),1
snake hidden in mortise joint boots bit ankle,snake_bite,1,(Synthetic),1
snake hidden in boots bit mortise joint,snake_bite,1,(Synthetic),1
serpent hidden in boots bit ankle,snake_bite,1,(Synthetic),1
he landed weird his all knees messed up,fractures,1,(Synthetic),1
he landed his knees all messed up,fractures,1,(Synthetic),1
he down weird his knees all messed up,fractures,1,(Synthetic),1
he landed weird his knees all messed knee up,fractures,1,(Synthetic),1
he landed uncanny his knees all messed up,fractures,1,(Synthetic),1
he landed weird his knees all messed up,fractures,1,(Synthetic),1
he landed messed his knees all weird up,fractures,1,(Synthetic),1
he landed weird his knees all messed up ,fractures,1,(Synthetic),1
intense spit in eyes cobra pain and temporary blindness,snake_bite,1.0,(Synthetic),1.0
spit cobra in eyes intense pain and temporary blindness,snake_bite,1.0,(Synthetic),1.0
cobra spit in eyes intense pain and temporary blindness,snake_bite,1.0,(Synthetic),1.0
cobra spit in eyes intense cecity pain and temporary blindness,snake_bite,1.0,(Synthetic),1.0
cobra spit in eyes intense pain and temporary sightlessness,snake_bite,1.0,(Synthetic),1.0
cobra spit in spatter eyes intense pain and temporary blindness,snake_bite,1.0,(Synthetic),1.0
a student fainted during an exam after not eating all solar day she was conscious again within seconds,fainting,0.0,https://www.nhs.uk/conditions/fainting/,0.0
a student fainted during an exam after not eating all day she was seconds again within conscious,fainting,0.0,https://www.nhs.uk/conditions/fainting/,0.0
a student fainted during an exam after not eating all day inside she was conscious again within seconds,fainting,0.0,https://www.nhs.uk/conditions/fainting/,0.0
a student fainted during an after exam not eating all day she was conscious again within seconds,fainting,0.0,https://www.nhs.uk/conditions/fainting/,0.0
a student fainted during an exam after equal not eating all day she was conscious again within seconds,fainting,0.0,https://www.nhs.uk/conditions/fainting/,0.0
a student fainted during an exam after not eating all day she was conscious again inside seconds,fainting,0.0,https://www.nhs.uk/conditions/fainting/,0.0
a student fainted during an exam after not eating all day she was conscious again within seconds,fainting,0.0,https://www.nhs.uk/conditions/fainting/,0.0
a student fainted during an exam after not eating all day she was conscious again within seconds ,fainting,0.0,https://www.nhs.uk/conditions/fainting/,0.0
baby choking on small candy weak cough face turning,choking,1.0,(Synthetic),1.0
choking baby on small candy weak cough face turning pale,choking,1.0,(Synthetic),1.0
baby choking cough small candy weak on face turning pale,choking,1.0,(Synthetic),1.0
baby choking on small candy weak cough sick face turning pale,choking,1.0,(Synthetic),1.0
baby suffocate on small candy weak cough face turning pale,choking,1.0,(Synthetic),1.0
baby choking on small candy weak cough release face turning pale,choking,1.0,(Synthetic),1.0
baby choking on small confect weak cough face turning pale,choking,1.0,(Synthetic),1.0
baby choking on small candy weak cough face turning pale,choking,1.0,(Synthetic),1.0
fish hook embedded in puncture deep thumb,wounds,1.0,https://www.redcross.org,0.0
fish hook embedded in thumb deep ovolo puncture,wounds,1.0,https://www.redcross.org,0.0
fish hook embedded in thumb deep deflate,wounds,1.0,https://www.redcross.org,0.0
fish hook embedded deep puncture,wounds,1.0,https://www.redcross.org,0.0
fish hook embedded in thumb rich puncture,wounds,1.0,https://www.redcross.org,0.0
fish hook embedded in inch thumb deep puncture,wounds,1.0,https://www.redcross.org,0.0
fish hook in thumb deep puncture,wounds,1.0,https://www.redcross.org,0.0
fish hook embedded in thumb deep puncture,wounds,1.0,https://www.redcross.org,0.0
bride fainted during ceremony recovered after faint lying down,fainting,0.0,https://www.weddingwire.com,0.0
bride fainted during ceremony recovered after lying down,fainting,0.0,https://www.weddingwire.com,0.0
bride recovered during ceremony fainted after lying down,fainting,0.0,https://www.weddingwire.com,0.0
bride fainted during ceremony recovered after lie in down,fainting,0.0,https://www.weddingwire.com,0.0
bride fainted during observance recovered after lying down,fainting,0.0,https://www.weddingwire.com,0.0
bride fainted during ceremony recovered after lying brigid down,fainting,0.0,https://www.weddingwire.com,0.0
bride down during ceremony recovered after lying fainted,fainting,0.0,https://www.weddingwire.com,0.0
snake burn while camping severe swelling and nausea,snake_bite,1.0,(Synthetic),1.0
snake bite while camping severe spell swelling and nausea,snake_bite,1.0,(Synthetic),1.0
snake bite while camping severe swelling and nausea,snake_bite,1.0,(Synthetic),1.0
snake bite bivouacking while camping severe swelling and nausea,snake_bite,1.0,(Synthetic),1.0
ophidian bite while camping severe swelling and nausea,snake_bite,1.0,(Synthetic),1.0
snake camping while bite severe swelling and nausea,snake_bite,1.0,(Synthetic),1.0
snake swelling while camping severe bite and nausea,snake_bite,1.0,(Synthetic),1.0
boy struggling to male child swim head keeps going under,drowning,1,(Synthetic),1
boy struggling to head keeps going under,drowning,1,(Synthetic),1
boy head to swim struggling keeps going under,drowning,1,(Synthetic),1
son struggling to swim head keeps going under,drowning,1,(Synthetic),1
boy male child struggling to swim head keeps going under,drowning,1,(Synthetic),1
boy struggling to swimming head keeps going under,drowning,1,(Synthetic),1
boy struggling to swim head keeps going under,drowning,1,(Synthetic),1
minor burn shock no outlet,electric_shock,0.0,(Synthetic),1.0
minor outlet shock no suntan burn,electric_shock,0.0,(Synthetic),1.0
minor outlet no burn,electric_shock,0.0,(Synthetic),1.0
tike outlet shock no burn,electric_shock,0.0,(Synthetic),1.0
underage outlet shock no burn,electric_shock,0.0,(Synthetic),1.0
minor outlet shock nobelium no burn,electric_shock,0.0,(Synthetic),1.0
minor outlet no shock burn,electric_shock,0.0,(Synthetic),1.0
minor outlet shock no burn,electric_shock,0.0,(Synthetic),1.0
forearm sliced while changing window pane,wounds,1,(Synthetic),1
forearm sliced while shredded changing window pane,wounds,1,(Synthetic),1
forearm sliced while convert window pane,wounds,1,(Synthetic),1
pane sliced while changing window forearm,wounds,1,(Synthetic),1
forearm sliced while changing window elvis,wounds,1,(Synthetic),1
forearm sliced while window changing pane,wounds,1,(Synthetic),1
child inhaled water and coughing is violently,drowning,1,(Synthetic),1
child inhaled water and is cough coughing violently,drowning,1,(Synthetic),1
child inhaled water and is cough violently,drowning,1,(Synthetic),1
shaver child inhaled water and is coughing violently,drowning,1,(Synthetic),1
child inhaled water system and is coughing violently,drowning,1,(Synthetic),1
child inhaled water and is coughing violently,drowning,1,(Synthetic),1
child inhaled water is coughing violently,drowning,1,(Synthetic),1
skateboard fall open wrist fracture,fractures,1.0,(Synthetic),1.0
skateboard open fall wrist fracture,fractures,1.0,(Synthetic),1.0
skateboard fall open wrist crack,fractures,1.0,(Synthetic),1.0
skateboard fall open wrist geological fault,fractures,1.0,(Synthetic),1.0
skateboard fall open wrist capitulation fracture,fractures,1.0,(Synthetic),1.0
on needs child choking special rubber toy,choking,1.0,(Synthetic),1.0
special rubber child choking on needs toy,choking,1.0,(Synthetic),1.0
special needs child choking on rubber toy,choking,1.0,(Synthetic),1.0
special needs child pauperization choking on rubber toy,choking,1.0,(Synthetic),1.0
special needs child choking on india rubber toy,choking,1.0,(Synthetic),1.0
exceptional needs child choking on rubber toy,choking,1.0,(Synthetic),1.0
mild scorpion sting pain minute fading after hour,scorpion_sting,0.0,https://www.poison.org,0.0
mild scorpion prick pain fading after hour,scorpion_sting,0.0,https://www.poison.org,0.0
mild scorpion sting pain pass fading after hour,scorpion_sting,0.0,https://www.poison.org,0.0
mild scorpion pain sting fading after hour,scorpion_sting,0.0,https://www.poison.org,0.0
scorpion sting pain fading after hour,scorpion_sting,0.0,https://www.poison.org,0.0
mild scorpio the scorpion sting pain fading after hour,scorpion_sting,0.0,https://www.poison.org,0.0
mild scorpion sting after fading pain hour,scorpion_sting,0.0,https://www.poison.org,0.0
mild scorpion sting pain fading after hour,scorpion_sting,0.0,https://www.poison.org,0.0
glass shattered deep cuts to face and neck,wounds,1.0,(Synthetic),1.0
neck opening glass door shattered deep cuts to face and neck,wounds,1.0,(Synthetic),1.0
glass door shattered deep cuts to face neck opening and neck,wounds,1.0,(Synthetic),1.0
glass door shattered deep cuts to font and neck,wounds,1.0,(Synthetic),1.0
glass door shattered deep cuts to face and make out,wounds,1.0,(Synthetic),1.0
glass door shattered deep cuts neck face and to,wounds,1.0,(Synthetic),1.0
glass door shattered deep cuts to face and neck ,wounds,1.0,(Synthetic),1.0
paper cut venial,wounds,0.0,https://www.redcross.org,0.0
paper theme cut minor,wounds,0.0,https://www.redcross.org,0.0
paper minor cut,wounds,0.0,https://www.redcross.org,0.0
cut paper minor,wounds,0.0,https://www.redcross.org,0.0
paper cut pocket sized minor,wounds,0.0,https://www.redcross.org,0.0
paper cut small scale,wounds,0.0,https://www.redcross.org,0.0
paper cut,wounds,0.0,https://www.redcross.org,0.0
paper cut minor,wounds,0.0,https://www.redcross.org,0.0
bat found in childs child bedroom small bite on cheek,rabies,1.0,(Synthetic),1.0
bat bedroom in childs found small bite on cheek,rabies,1.0,(Synthetic),1.0
bat in bedroom small bite on cheek,rabies,1.0,(Synthetic),1.0
bat found in childs bedroom small bite on,rabies,1.0,(Synthetic),1.0
bat found in childs sleeping accommodation small bite on cheek,rabies,1.0,(Synthetic),1.0
bat child found in childs bedroom small bite on cheek,rabies,1.0,(Synthetic),1.0
bat found in on bedroom small bite childs cheek,rabies,1.0,(Synthetic),1.0
bat found in childs bedroom small bite on cheek,rabies,1.0,(Synthetic),1.0
hot oil spilled on arm deep while frying,burns,1,(Synthetic),1
hot oil spilled on arm oceanic abyss while deep frying,burns,1,(Synthetic),1
hot oil spilled on arm while deep sauteing,burns,1,(Synthetic),1
hot oil spilled arm while deep,burns,1,(Synthetic),1
while oil spilled on arm hot deep frying,burns,1,(Synthetic),1
hot crude spilled on arm while deep frying,burns,1,(Synthetic),1
hot oil spilled on arm while live deep frying,burns,1,(Synthetic),1
hot oil spilled on arm while deep frying,burns,1,(Synthetic),1
worker in factory no pulse coworkers initiating chest compressions,cpr,1.0,(Synthetic),1.0
worker in collapsed factory no pulse coworkers initiating chest compressions,cpr,1.0,(Synthetic),1.0
worker crock up in factory no pulse coworkers initiating chest compressions,cpr,1.0,(Synthetic),1.0
worker collapsed in impulse factory no pulse coworkers initiating chest compressions,cpr,1.0,(Synthetic),1.0
worker compressions in factory no pulse coworkers initiating chest collapsed,cpr,1.0,(Synthetic),1.0
manufacturing plant worker collapsed in factory no pulse coworkers initiating chest compressions,cpr,1.0,(Synthetic),1.0
worker fall in in factory no pulse coworkers initiating chest compressions,cpr,1.0,(Synthetic),1.0
worker collapsed in factory no pulse coworkers initiating chest compressions,cpr,1.0,(Synthetic),1.0
fishing hook plant deep in eyelid,wounds,1.0,(Synthetic),1.0
palpebra fishing hook embedded deep in eyelid,wounds,1.0,(Synthetic),1.0
fishing hook embedded deep,wounds,1.0,(Synthetic),1.0
fishing hook embed deep in eyelid,wounds,1.0,(Synthetic),1.0
fishing hook embedded deep in,wounds,1.0,(Synthetic),1.0
fishing hook deep embedded in eyelid,wounds,1.0,(Synthetic),1.0
fishing hook embedded deep in angle eyelid,wounds,1.0,(Synthetic),1.0
fishing hook embedded deep in eyelid,wounds,1.0,(Synthetic),1.0
twisted ankle trip from misstep swelling,fractures,0.0,(Synthetic),1.0
from ankle twisted misstep swelling,fractures,0.0,(Synthetic),1.0
twisted ankle misstep from swelling,fractures,0.0,(Synthetic),1.0
trip twisted ankle from misstep swelling,fractures,0.0,(Synthetic),1.0
writhe ankle from misstep swelling,fractures,0.0,(Synthetic),1.0
twisted ankle from misstep,fractures,0.0,(Synthetic),1.0
twisted ankle from misstep swelling,fractures,0.0,(Synthetic),1.0
electric shock from appliance minor on palm,electric_shock,0.0,(Synthetic),1.0
electric from faulty appliance burn on palm,electric_shock,0.0,(Synthetic),1.0
electric pocket sized shock from faulty appliance minor burn on palm,electric_shock,0.0,(Synthetic),1.0
widget electric shock from faulty appliance minor burn on palm,electric_shock,0.0,(Synthetic),1.0
electric appliance from faulty shock minor burn on palm,electric_shock,0.0,(Synthetic),1.0
electric shock from faulty appliance minor burn on thenar,electric_shock,0.0,(Synthetic),1.0
minor shock from faulty appliance electric burn on palm,electric_shock,0.0,(Synthetic),1.0
electric shock from faulty appliance minor burn on palm,electric_shock,0.0,(Synthetic),1.0
oil splatter burn while cooking second degree burns on along face,burns,1.0,(Synthetic),1.0
oil on burn while cooking second degree burns splatter face,burns,1.0,(Synthetic),1.0
splatter oil burn while cooking second degree burns on face,burns,1.0,(Synthetic),1.0
oil splatter burn down while cooking second degree burns on face,burns,1.0,(Synthetic),1.0
vegetable oil splatter burn while cooking second degree burns on face,burns,1.0,(Synthetic),1.0
oil splatter burn while cooking embrocate second degree burns on face,burns,1.0,(Synthetic),1.0
oil splatter burn while cooking second degree burns on face,burns,1.0,(Synthetic),1.0
burn chemical from acid splash skin peeling from arm,burns,1.0,(Synthetic),1.0
chemical burn from acid battery acid splash skin peeling from arm,burns,1.0,(Synthetic),1.0
chemical burn from acid splash skin peeling arm,burns,1.0,(Synthetic),1.0
chemical substance burn from acid splash skin peeling from arm,burns,1.0,(Synthetic),1.0
chemical burn from blistering splash skin peeling from arm,burns,1.0,(Synthetic),1.0
chemic chemical burn from acid splash skin peeling from arm,burns,1.0,(Synthetic),1.0
chemical burn from acid splash peeling from arm,burns,1.0,(Synthetic),1.0
